id_atendimento,id_pedido,id_cliente,id_agente,canal,motivo_principal,submotivo,area_responsavel,prioridade,complexidade,data_abertura,data_primeira_resposta,data_fechamento,quantidade_reaberturas,tempo_agente_minutos,custo_hora_agente,custo_atendimento,valor_compensacao,valor_estornado,nota_satisfacao,nps_classificacao,houve_reclamacao_publica,cliente_churnou_apos_atendimento,houve_recompra_30_dias
4660,ped-88062,,19,App,Pagamento,arrependimento,Comercial,Baixa,baixa,2026-02-09 05:00:18.667747,2026-02-09 10:00:18.667747,2026-02-12 01:00:18.667747,0,-10,78.83,211.34,0,200,5,neutro,sim,Não,Sim
5716,PED-56652,,17,WhatsApp,Cancelamento,erro cobrança,Financeiro,Crítica,alta,2025-12-27 07:40:47.263136,2025-12-27 13:40:47.263136,2025-12-27 17:40:47.263136,1,5,70.21,5.85,50,500,5,Detrator,nao,Não,sim
5717,PED-24627,,10,Chat Online,Produto com defeito,estorno,Comercial,Alta,Média,2025-12-13 14:26:18.909267,2025-12-13 13:26:18.909267,,2,-10,69.3,-11.55,0,500,2,Detrator,sim,Sim,sim
1240,ped-98922,,25,SITE,Entrega,atraso,logistica,alta,alta,2025-07-19 11:03:48.000794,2025-07-19 14:03:48.000794,,2,-10,69.16,-11.53,-20,200,6,Detrator,SIM,sim,Sim
529,PED-64940,,14,site,Pagamento,Estorno,financeiro,alta,Alta,2024-06-30 11:09:20.643824,2024-06-30 20:09:20.643824,2024-07-03 23:09:20.643824,0,63,30.57,45.54,0,0,6,Neutro,sim,Sim,Não
5720,PED-85597,,12,chat online,Cancelamento,Atraso,financeiro,Alta,baixa,2026-01-14 02:39:54.795964,2026-01-14 12:39:54.795964,2026-01-17 23:39:54.795964,1,31,89.04,46.0,0,0,6,Detrator,sim,Sim,Não
5721,ped-70990,,28,app,pagamento,arrependimento,Comercial,baixa,Baixa,2024-08-14 04:08:32.995488,2024-08-14 13:08:32.995488,2024-08-16 07:08:32.995488,1,-10,88.29,-14.71,50,500,4,Promotor,Sim,Sim,sim
5722,PED-19767,,12,telefone,troca,Produto errado,financeiro,Alta,alta,2025-09-28 16:53:16.197165,2025-09-29 01:53:16.197165,,2,5,88.76,7.4,-20,-100,0,promotor,nao,nao,nao
1079,ped-71251,819.0,7,App,Pagamento,Atraso,logistica,Crítica,baixa,2024-02-12 22:07:33.840682,2024-02-13 03:07:33.840682,,0,18,38.35,55.48,100,200,4,promotor,Não,Não,Sim
3351,PED-82751,418.0,29,telefone,produto com defeito,Atraso,logistica,media,baixa,2025-10-05 22:23:22.560093,2025-10-06 01:23:22.560093,2025-10-08 13:23:22.560093,3,76,82.39,104.36,0,0,0,promotor,nao,Sim,Sim
3088,ped-61490,,41,SITE,Troca,Estorno,logistica,Baixa,Alta,2026-01-25 00:35:22.517407,2026-01-25 05:35:22.517407,,-1,86,96.58,138.43,0,-100,6,Neutro,nao,Sim,Sim
3316,PED-34747,,33,SITE,troca,Produto errado,Financeiro,critica,baixa,2025-07-18 00:15:04.238692,2025-07-18 03:15:04.238692,,0,97,36.15,58.44,0,200,6,Promotor,Sim,Não,Não
136,ped-27768,331.0,16,Site,Produto com defeito,Arrependimento,logistica,Média,Baixa,2025-10-09 09:27:36.869003,2025-10-09 13:27:36.869003,2025-10-10 18:27:36.869003,3,6,53.13,455.25,50,-100,6,N/A,nao,nao,Não
996,ped-31033,,32,Site,Entrega,atraso,Financeiro,baixa,Alta,2024-10-09 00:36:54.869708,2024-10-09 06:36:54.869708,2024-10-12 18:36:54.869708,0,100,20.11,33.52,0,500,6,Detrator,nao,nao,sim
5729,PED-32437,157.0,10,site,produto com defeito,Erro na cobrança,Financeiro,media,Alta,2024-12-10 08:12:17.231603,2024-12-10 18:12:17.231603,,1,-10,67.21,-11.2,0,0,0,Neutro,nao,nao,nao
4604,ped-41649,219.0,49,SITE,Cancelamento,Produto errado,financeiro,critica,Média,2025-03-27 11:12:32.971364,2025-03-27 20:12:32.971364,2025-03-27 11:12:32.971364,2,68,57.86,65.57,100,-100,6,detrator,SIM,Sim,Sim
5731,ped-71881,,16,Aplicativo,entrega,atraso,logistica,Crítica,Média,2024-10-17 16:21:46.532207,2024-10-18 04:21:46.532207,2024-10-19 01:21:46.532207,1,-10,93.52,301.92,100,200,0,N/A,SIM,Sim,sim
2926,PED-79199,40.0,28,WhatsApp,pagamento,Produto errado,Logística,baixa,baixa,2025-03-16 11:49:52.270232,2025-03-16 18:49:52.270232,2025-03-17 15:49:52.270232,0,-10,71.73,-11.96,0,200,0,N/A,Não,sim,Não
770,PED-61318,1090.0,21,Telefone,Troca,Produto errado,Tecnologia,Crítica,baixa,2024-12-07 01:46:24.348367,2024-12-07 12:46:24.348367,,1,37,29.75,18.35,100,-100,1,promotor,nao,nao,Não
2174,ped-28089,717.0,7,chat online,produto com defeito,Arrependimento,Financeiro,Crítica,Baixa,2024-10-08 07:56:06.200101,2024-10-08 16:56:06.200101,2024-10-11 11:56:06.200101,3,-10,63.85,283.73,-20,200,6,N/A,nao,nao,Sim
2190,ped-37125,686.0,34,telefone,troca,Estorno,logistica,Alta,baixa,2025-04-16 13:02:53.605618,2025-04-16 23:02:53.605618,2025-04-19 00:02:53.605618,3,34,28.52,16.16,100,0,6,Neutro,NAO,nao,Sim
2080,ped-54711,1376.0,12,Aplicativo,Entrega,Erro na cobrança,financeiro,critica,Alta,2025-04-01 00:36:57.761658,2025-04-01 07:36:57.761658,2025-04-01 23:36:57.761658,2,-10,22.55,-3.76,100,-100,3,Detrator,Não,Não,nao
3214,PED-86108,,13,site,Produto com defeito,Erro na cobrança,Logística,Alta,baixa,2025-11-17 05:52:32.397758,2025-11-17 12:52:32.397758,2025-11-21 21:52:32.397758,0,11,75.2,13.79,-20,500,0,Promotor,nao,nao,Não
360,ped-38492,,37,chat online,Troca,arrependimento,logistica,Média,baixa,2025-08-22 11:48:59.375639,2025-08-22 21:48:59.375639,2025-08-25 16:48:59.375639,-1,64,82.02,54.65,0,0,5,Promotor,nao,Não,sim
2476,PED-88514,,47,Telefone,Produto com defeito,Produto errado,Logística,baixa,Alta,2024-04-02 12:27:49.462351,2024-04-02 22:27:49.462351,2024-04-05 20:27:49.462351,2,-10,20.57,-3.43,0,0,0,detrator,Não,Não,nao
5740,ped-40018,,36,App,Produto com defeito,arrependimento,Logística,alta,Média,2024-12-14 08:56:03.677972,2024-12-14 14:56:03.677972,2024-12-15 22:56:03.677972,-1,6,31.72,3.17,-20,-100,4,N/A,sim,Sim,Não
4359,PED-73153,1155.0,37,SITE,Pagamento,arrependimento,Financeiro,Alta,Média,2026-02-02 10:15:51.806990,2026-02-02 17:15:51.806990,2026-02-03 10:15:51.806990,0,-10,54.24,-9.04,-20,-100,6,neutro,NAO,sim,Sim
5742,ped-39452,1022.0,31,SITE,Cancelamento,atraso,Tecnologia,Média,Baixa,2024-09-04 10:10:28.265346,2024-09-04 13:10:28.265346,,0,118,63.25,73.12,0,200,6,N/A,Não,Sim,Sim
5743,ped-38153,1181.0,3,site,Pagamento,erro cobrança,Tecnologia,alta,Baixa,2025-11-19 02:36:48.428053,2025-11-19 13:36:48.428053,,1,-10,92.0,-15.33,50,200,0,N/A,SIM,Não,nao
5744,ped-51141,,41,whatsapp,entrega,Atraso,Logística,media,Baixa,2024-09-11 05:59:53.052992,2024-09-11 13:59:53.052992,2024-09-15 04:59:53.052992,1,113,75.3,141.81,-20,500,5,neutro,Não,sim,Não
411,ped-79001,771.0,13,Chat Online,produto com defeito,erro cobrança,Logística,critica,baixa,2025-10-17 00:46:01.090724,2025-10-17 11:46:01.090724,2025-10-20 02:46:01.090724,0,-10,28.99,-4.83,-20,500,2,promotor,Sim,Não,Não
5746,ped-35183,,34,site,Produto com defeito,arrependimento,Logística,media,Baixa,2025-12-20 16:13:46.150792,2025-12-21 02:13:46.150792,2025-12-25 06:13:46.150792,2,5,54.53,4.54,0,500,6,Neutro,sim,Não,nao
5747,ped-55450,,27,WhatsApp,Troca,atraso,Comercial,Alta,Média,2025-07-11 04:40:33.681173,2025-07-11 08:40:33.681173,2025-07-13 18:40:33.681173,-1,70,57.34,66.9,50,0,0,neutro,NAO,Não,Sim
1484,PED-22086,14.0,27,App,Cancelamento,erro cobrança,Comercial,alta,Baixa,2024-06-02 17:09:16.066315,2024-06-02 22:09:16.066315,2024-06-06 13:09:16.066315,3,-10,33.84,-5.64,100,500,0,N/A,Sim,Sim,nao
5749,PED-50514,1434.0,41,app,produto com defeito,Produto errado,logistica,critica,Alta,2025-09-09 16:40:15.506687,2025-09-10 02:40:15.506687,2025-09-12 19:40:15.506687,-1,-10,99.42,-16.57,100,0,2,N/A,Não,Não,nao
5750,ped-54555,1096.0,45,Site,Troca,arrependimento,Comercial,Alta,Média,2024-02-19 14:08:49.652014,2024-02-19 22:08:49.652014,2024-02-22 18:08:49.652014,0,71,24.79,29.33,0,-100,0,N/A,SIM,Não,nao
1097,ped-73485,,3,app,produto com defeito,estorno,Tecnologia,baixa,Alta,2025-01-01 11:57:43.387536,2025-01-01 18:57:43.387536,,3,-10,27.68,51.55,0,0,0,Neutro,nao,nao,nao
5752,PED-31546,,21,Chat Online,Produto com defeito,Atraso,Tecnologia,Crítica,Alta,2025-12-09 00:14:39.040619,2025-12-09 12:14:39.040619,2025-12-13 18:14:39.040619,1,26,47.21,20.46,50,200,0,Promotor,sim,Sim,Sim
3255,PED-49080,,24,Aplicativo,Entrega,Arrependimento,logistica,alta,Baixa,2025-03-19 08:35:07.186496,2025-03-19 14:35:07.186496,2025-03-21 18:35:07.186496,0,54,78.55,70.69,0,0,0,Neutro,Sim,nao,Sim
44,PED-90102,,11,Site,troca,Produto errado,Tecnologia,media,Baixa,2024-05-08 16:29:36.501609,2024-05-08 18:29:36.501609,2024-05-08 18:29:36.501609,0,-10,71.59,-11.93,50,0,1,promotor,NAO,sim,Sim
4652,PED-56119,1375.0,29,Aplicativo,Entrega,Arrependimento,financeiro,Alta,Alta,2024-11-08 12:16:38.445261,2024-11-08 23:16:38.445261,2024-11-11 22:16:38.445261,2,24,89.16,35.66,50,0,6,promotor,sim,Sim,sim
5756,ped-87616,1042.0,6,SITE,Cancelamento,arrependimento,Comercial,critica,Média,2025-01-09 17:03:01.282423,2025-01-10 05:03:01.282423,,0,62,51.45,53.17,0,0,0,N/A,sim,Não,Não
5757,ped-21975,1471.0,7,App,troca,arrependimento,logistica,baixa,Baixa,2025-09-05 02:16:03.226170,2025-09-05 05:16:03.226170,,2,-10,81.46,-13.58,0,200,5,Promotor,nao,Não,Não
5758,PED-99375,,4,WhatsApp,produto com defeito,Erro na cobrança,financeiro,Crítica,Média,2024-11-09 10:06:53.191574,2024-11-09 08:06:53.191574,2024-11-12 18:06:53.191574,3,-10,26.51,-4.42,100,-100,5,Neutro,Não,Sim,nao
4003,PED-71426,,27,Telefone,entrega,atraso,logistica,Média,Média,2025-11-03 04:08:16.134576,2025-11-03 10:08:16.134576,2025-11-06 09:08:16.134576,3,60,56.47,477.09,50,0,3,N/A,SIM,Não,nao
5760,ped-86488,45.0,5,whatsapp,Pagamento,Atraso,Financeiro,Crítica,alta,2026-01-08 00:35:35.344050,2026-01-08 06:35:35.344050,2026-01-10 06:35:35.344050,3,-10,94.72,-15.79,0,-100,0,N/A,NAO,Sim,nao
5761,PED-19865,,25,telefone,troca,arrependimento,Tecnologia,Crítica,alta,2025-08-15 07:05:06.930463,2025-08-15 13:05:06.930463,,2,92,78.6,120.52,-20,500,0,promotor,nao,Sim,Sim
4708,ped-59586,374.0,36,chat online,Entrega,Atraso,Tecnologia,Baixa,Baixa,2025-11-29 18:00:42.052741,2025-11-30 02:00:42.052741,,3,27,46.26,20.82,0,500,0,detrator,nao,sim,sim
5763,ped-23863,48.0,15,App,Entrega,Erro na cobrança,Financeiro,critica,Alta,2024-08-26 19:35:24.750246,2024-08-27 06:35:24.750246,2024-08-29 02:35:24.750246,0,99,72.9,343.51,100,200,6,Detrator,NAO,Sim,Não
5764,ped-73851,1034.0,11,WhatsApp,entrega,atraso,logistica,media,Alta,2024-10-16 06:28:46.029339,2024-10-16 14:28:46.029339,2024-10-17 14:28:46.029339,0,-10,90.45,-15.07,0,0,4,Neutro,sim,sim,Sim
984,PED-18819,532.0,3,telefone,entrega,Arrependimento,Logística,alta,Alta,2024-07-23 08:45:55.430677,2024-07-23 14:45:55.430677,2024-07-26 12:45:55.430677,3,-10,28.29,-4.71,-20,500,6,Promotor,Sim,sim,Não
1281,ped-70050,,27,Telefone,Troca,Estorno,financeiro,Baixa,Baixa,2024-10-04 19:07:26.924446,2024-10-05 07:07:26.924446,2024-10-09 16:07:26.924446,0,-10,79.56,-13.26,0,500,6,promotor,NAO,nao,sim
4144,ped-52627,,20,chat online,Entrega,Arrependimento,logistica,critica,baixa,2024-12-06 23:26:03.511938,2024-12-07 04:26:03.511938,2024-12-10 23:26:03.511938,2,-10,36.23,-6.04,100,-100,6,N/A,Sim,Sim,Não
5768,ped-86341,1404.0,50,Telefone,Produto com defeito,atraso,Comercial,media,alta,2024-09-20 15:44:09.937366,2024-09-21 02:44:09.937366,2024-09-22 12:44:09.937366,0,113,90.09,169.67,-20,0,0,promotor,SIM,Sim,Não
5769,PED-70087,,40,SITE,produto com defeito,Arrependimento,Logística,media,Média,2025-02-24 07:04:02.726808,2025-02-24 17:04:02.726808,2025-02-25 16:04:02.726808,0,58,45.33,43.82,0,0,0,Neutro,Sim,sim,sim
4846,ped-43818,795.0,40,telefone,produto com defeito,Produto errado,Comercial,Média,Baixa,2025-08-23 02:06:16.808847,2025-08-23 05:06:16.808847,2025-08-23 07:06:16.808847,3,9,59.9,8.98,0,0,6,Detrator,NAO,nao,Sim
5771,ped-74611,,29,app,produto com defeito,Atraso,Tecnologia,Crítica,alta,2025-05-01 03:06:01.753855,2025-05-01 04:06:01.753855,2025-05-05 05:06:01.753855,0,-10,67.03,-11.17,-20,0,5,detrator,SIM,nao,nao
2955,PED-15339,299.0,7,App,troca,Produto errado,financeiro,Alta,Baixa,2025-01-18 17:19:28.610888,2025-01-19 03:19:28.610888,2025-01-18 23:19:28.610888,1,-10,48.07,-8.01,0,-100,0,Detrator,sim,Sim,sim
5773,PED-44163,,18,Telefone,entrega,atraso,Comercial,Crítica,Baixa,2024-06-24 18:43:36.971774,2024-06-25 02:43:36.971774,2024-06-28 23:43:36.971774,0,-10,49.84,467.33,0,500,6,promotor,Sim,Não,nao
5774,ped-38500,15.0,27,whatsapp,Cancelamento,Produto errado,financeiro,alta,Alta,2024-10-09 20:36:00.518519,2024-10-10 02:36:00.518519,2024-10-13 07:36:00.518519,3,41,68.64,46.9,50,-100,0,neutro,Sim,nao,Não
2917,ped-46752,944.0,7,Telefone,produto com defeito,Erro na cobrança,Tecnologia,critica,Média,2025-07-19 05:24:00.904012,2025-07-19 09:24:00.904012,,3,72,25.87,31.04,0,0,6,promotor,SIM,Não,Sim
5776,ped-24266,426.0,38,whatsapp,Produto com defeito,erro cobrança,Comercial,Crítica,alta,2025-12-15 00:53:28.328366,2025-12-15 04:53:28.328366,2025-12-19 02:53:28.328366,2,-10,39.93,-6.65,-20,500,1,promotor,nao,nao,Não
5777,PED-34740,331.0,10,App,Entrega,Atraso,Comercial,baixa,Média,2024-09-26 01:42:44.058087,2024-09-26 03:42:44.058087,2024-09-27 09:42:44.058087,3,35,72.49,42.29,-20,200,6,Promotor,Não,Não,Sim
4452,PED-66566,,38,chat online,Cancelamento,Atraso,financeiro,critica,Alta,2025-07-30 10:51:53.009463,2025-07-30 18:51:53.009463,,3,-10,48.05,-8.01,0,-100,0,detrator,Não,Não,Sim
5779,ped-22882,,44,Telefone,Cancelamento,Atraso,Comercial,Crítica,baixa,2025-12-25 01:43:40.680736,2025-12-25 10:43:40.680736,,0,23,68.13,285.2,100,-100,6,Neutro,SIM,Sim,sim
5780,ped-34600,891.0,8,Aplicativo,Cancelamento,arrependimento,Comercial,critica,Alta,2025-10-23 00:24:50.364743,2025-10-23 06:24:50.364743,,0,62,97.03,100.26,-20,0,6,detrator,Sim,nao,Sim
5781,ped-44845,,16,app,troca,Arrependimento,Logística,media,alta,2024-02-22 06:18:39.708368,2024-02-22 09:18:39.708368,2024-02-25 09:18:39.708368,1,77,32.81,164.72,0,0,0,N/A,Não,sim,sim
5782,ped-87406,,44,chat online,Cancelamento,Estorno,financeiro,Baixa,Média,2024-06-04 13:09:39.240208,2024-06-04 16:09:39.240208,2024-06-07 22:09:39.240208,-1,-10,41.76,473.13,0,0,6,Neutro,sim,Sim,sim
1211,PED-27995,264.0,44,WhatsApp,Entrega,erro cobrança,Tecnologia,Baixa,Média,2024-03-05 18:33:59.477360,2024-03-06 00:33:59.477360,2024-03-09 21:33:59.477360,3,-10,94.38,-15.73,50,500,0,N/A,sim,nao,Não
991,PED-49442,1416.0,7,Aplicativo,Troca,Arrependimento,Financeiro,Alta,Alta,2024-09-14 11:47:14.198927,2024-09-14 12:47:14.198927,2024-09-14 17:47:14.198927,1,36,78.44,47.06,50,200,0,Neutro,SIM,nao,Sim
5785,ped-26791,1278.0,1,App,troca,arrependimento,logistica,Crítica,Baixa,2026-02-08 04:56:08.162281,2026-02-08 07:56:08.162281,,3,-10,78.35,-13.06,0,0,5,neutro,Sim,Não,nao
279,PED-50582,1217.0,9,SITE,Pagamento,atraso,Logística,Alta,Baixa,2025-09-08 22:52:55.404496,2025-09-09 07:52:55.404496,2025-09-11 02:52:55.404496,3,95,28.5,353.49,100,200,6,detrator,Sim,nao,Sim
3797,PED-69100,,24,app,Produto com defeito,Atraso,Comercial,critica,baixa,2025-10-18 12:32:57.520449,2025-10-18 18:32:57.520449,2025-10-20 17:32:57.520449,0,-10,90.79,386.98,-20,500,6,Neutro,Sim,nao,Não
5788,ped-39556,,43,Aplicativo,Produto com defeito,Produto errado,Tecnologia,baixa,Alta,2024-03-27 08:44:14.469656,2024-03-27 09:44:14.469656,2024-03-30 23:44:14.469656,1,109,46.63,84.71,100,0,1,neutro,Não,sim,nao
3080,ped-35419,238.0,5,whatsapp,Entrega,arrependimento,Comercial,Baixa,alta,2025-06-05 07:15:28.142942,2025-06-05 02:15:28.142942,2025-06-05 12:15:28.142942,2,37,20.82,12.84,0,0,1,promotor,sim,sim,nao
5790,PED-50409,592.0,15,app,produto com defeito,atraso,logistica,Baixa,Alta,2025-12-14 02:02:31.248113,2025-12-14 13:02:31.248113,2025-12-16 02:02:31.248113,2,31,91.46,47.25,-20,200,4,Neutro,NAO,Não,nao
4777,ped-73639,1085.0,25,Chat Online,Produto com defeito,Arrependimento,Tecnologia,media,Média,2025-06-12 13:47:16.386146,2025-06-12 20:47:16.386146,2025-06-15 21:47:16.386146,0,116,96.63,186.82,0,-100,6,Promotor,SIM,sim,nao
4216,ped-40010,407.0,48,Aplicativo,Troca,estorno,Financeiro,alta,baixa,2024-11-20 16:51:07.641276,2024-11-21 00:51:07.641276,2024-11-25 14:51:07.641276,-1,60,81.36,81.36,0,0,6,Neutro,NAO,Sim,Sim
5793,PED-59202,,34,app,Cancelamento,estorno,Financeiro,Baixa,Média,2024-05-08 11:23:54.047333,2024-05-08 13:23:54.047333,2024-05-09 21:23:54.047333,3,79,86.47,113.85,50,0,6,N/A,sim,Sim,Não
5794,ped-89861,1068.0,22,Telefone,entrega,atraso,Tecnologia,Baixa,Baixa,2025-06-09 13:33:41.056595,2025-06-09 23:33:41.056595,2025-06-12 07:33:41.056595,2,-10,79.52,-13.25,50,0,0,neutro,NAO,nao,nao
1342,ped-86513,788.0,24,chat online,Entrega,Atraso,logistica,critica,baixa,2025-09-01 22:56:53.340641,2025-09-02 03:56:53.340641,2025-09-06 22:56:53.340641,2,-10,53.3,-8.88,0,0,6,neutro,Não,Não,sim
3428,ped-49910,990.0,32,Chat Online,Entrega,Arrependimento,logistica,Baixa,Média,2025-03-18 12:05:04.867713,2025-03-18 21:05:04.867713,2025-03-19 06:05:04.867713,0,-10,54.06,-9.01,-20,0,2,Detrator,NAO,sim,sim
4803,ped-95925,11.0,11,Aplicativo,Troca,Estorno,Logística,Baixa,baixa,2024-06-20 19:34:03.127953,2024-06-21 02:34:03.127953,2024-06-21 17:34:03.127953,1,65,81.19,87.96,0,200,0,Neutro,Sim,nao,sim
5798,PED-15512,,44,SITE,troca,Estorno,logistica,Alta,Baixa,2025-07-13 07:52:12.194007,2025-07-13 16:52:12.194007,,-1,-10,68.79,-11.46,0,0,6,N/A,Sim,Sim,Sim
5799,PED-84542,,36,SITE,Pagamento,Estorno,logistica,Baixa,alta,2024-07-10 21:28:50.890828,2024-07-11 07:28:50.890828,2024-07-12 03:28:50.890828,-1,29,84.94,41.05,0,200,0,neutro,Sim,Não,Não
1822,PED-88989,89.0,37,whatsapp,produto com defeito,Atraso,logistica,Baixa,alta,2024-06-27 14:04:06.883868,2024-06-27 16:04:06.883868,,1,120,86.02,172.04,100,-100,1,Neutro,nao,Não,Não
522,ped-78991,807.0,20,SITE,Pagamento,Produto errado,Comercial,Alta,Baixa,2024-05-11 23:14:13.405606,2024-05-12 08:14:13.405606,2024-05-13 04:14:13.405606,0,-10,64.85,441.89,100,0,5,N/A,SIM,Não,nao
3748,ped-34452,,29,chat online,Cancelamento,Produto errado,Tecnologia,Alta,baixa,2025-09-11 11:56:41.728832,2025-09-11 23:56:41.728832,2025-09-14 19:56:41.728832,0,-10,84.08,-14.01,0,-100,6,neutro,NAO,nao,Não
5803,PED-31783,403.0,6,site,Entrega,atraso,Comercial,Alta,Alta,2024-03-02 01:05:40.576292,2024-03-02 05:05:40.576292,,1,12,79.09,15.82,-20,0,6,Neutro,nao,Sim,nao
4356,PED-24571,,44,WhatsApp,Entrega,Estorno,Comercial,Baixa,Alta,2024-03-13 12:49:09.000922,2024-03-13 22:49:09.000922,,2,86,90.31,295.68,-20,0,0,detrator,SIM,Não,Sim
4243,PED-26544,432.0,13,whatsapp,entrega,Estorno,Comercial,Crítica,Média,2024-12-21 13:30:18.948287,2024-12-21 23:30:18.948287,2024-12-25 16:30:18.948287,0,105,35.36,61.88,100,200,5,N/A,Sim,nao,Não
1847,ped-14588,1124.0,39,Telefone,produto com defeito,Erro na cobrança,Tecnologia,Alta,Alta,2025-06-05 08:05:21.422783,2025-06-05 11:05:21.422783,2025-06-09 23:05:21.422783,3,-10,40.74,300.92,0,-100,0,detrator,Sim,Sim,sim
3319,PED-38502,,19,Aplicativo,pagamento,Erro na cobrança,logistica,baixa,Média,2024-05-18 08:16:46.372341,2024-05-18 09:16:46.372341,2024-05-20 00:16:46.372341,-1,88,72.12,105.78,0,200,0,Promotor,nao,Não,Sim
5808,PED-69566,,18,site,Entrega,Arrependimento,Comercial,alta,Baixa,2024-06-30 15:32:41.419369,2024-06-30 22:32:41.419369,2024-07-03 19:32:41.419369,-1,-10,72.35,-12.06,-20,0,6,promotor,sim,Sim,nao
1083,PED-21262,,2,Chat Online,troca,Estorno,Tecnologia,Média,baixa,2025-02-19 14:29:17.613717,2025-02-19 18:29:17.613717,2025-02-20 16:29:17.613717,0,-10,52.72,-8.79,0,0,4,Promotor,NAO,nao,Não
5810,ped-44396,,3,Chat Online,troca,Produto errado,Comercial,Crítica,Baixa,2024-08-11 06:20:29.560946,2024-08-11 14:20:29.560946,2024-08-13 07:20:29.560946,1,-10,29.87,-4.98,0,0,6,detrator,Não,Sim,sim
2068,PED-80413,,25,SITE,entrega,arrependimento,Financeiro,critica,Alta,2024-09-22 00:41:08.769196,2024-09-22 07:41:08.769196,,2,25,64.28,26.78,0,0,0,Detrator,Sim,nao,sim
1370,PED-59121,,47,Aplicativo,Troca,atraso,Tecnologia,critica,Média,2025-01-04 17:20:07.890567,2025-01-04 20:20:07.890567,2025-01-07 11:20:07.890567,0,-10,80.87,-13.48,0,0,2,promotor,Sim,Não,Não
5813,PED-64157,1058.0,9,chat online,entrega,Produto errado,financeiro,alta,Alta,2024-02-18 16:26:54.206478,2024-02-18 19:26:54.206478,2024-02-20 13:26:54.206478,1,58,85.77,82.91,-20,0,0,detrator,nao,Não,Sim
2619,PED-52498,,45,Site,troca,estorno,Logística,alta,Alta,2025-08-26 12:35:03.945890,2025-08-26 19:35:03.945890,2025-08-28 05:35:03.945890,0,-10,75.85,-12.64,0,0,6,N/A,sim,sim,nao
5815,ped-30877,,46,SITE,entrega,atraso,Financeiro,media,alta,2024-08-24 01:02:16.032544,2024-08-24 05:02:16.032544,2024-08-27 21:02:16.032544,-1,92,29.36,45.02,50,-100,0,Neutro,SIM,Não,Não
5816,PED-78467,,34,chat online,Pagamento,erro cobrança,Financeiro,alta,Média,2025-02-22 16:28:29.419492,2025-02-22 20:28:29.419492,2025-02-23 00:28:29.419492,2,40,56.09,37.39,50,0,6,Neutro,SIM,nao,Não
5817,PED-65090,,12,WhatsApp,Produto com defeito,Atraso,Financeiro,Média,Alta,2024-12-10 14:48:07.455995,2024-12-11 00:48:07.455995,2024-12-12 09:48:07.455995,-1,59,64.66,63.58,0,-100,2,N/A,sim,sim,Não
1467,ped-20984,258.0,30,Site,Entrega,Atraso,Logística,Alta,Alta,2024-06-30 16:27:56.990221,2024-07-01 00:27:56.990221,2024-07-05 12:27:56.990221,2,-10,53.44,-8.91,50,0,5,Detrator,Não,sim,sim
1481,PED-65588,968.0,3,Site,pagamento,Arrependimento,Comercial,media,alta,2024-11-25 12:31:29.554824,2024-11-25 10:31:29.554824,2024-11-25 20:31:29.554824,3,-10,80.26,-13.38,100,200,6,Neutro,sim,sim,Não
5820,PED-28347,,35,telefone,Produto com defeito,Estorno,Comercial,Média,baixa,2024-02-12 08:57:10.075319,2024-02-12 19:57:10.075319,2024-02-17 01:57:10.075319,2,60,76.75,76.75,0,200,6,detrator,sim,Não,Sim
625,ped-40633,407.0,27,App,Troca,arrependimento,Financeiro,alta,Alta,2024-12-25 13:23:10.081697,2024-12-26 01:23:10.081697,2024-12-26 03:23:10.081697,-1,-10,21.84,-3.64,100,0,0,Neutro,nao,Não,sim
2739,ped-98554,,37,Chat Online,Pagamento,Produto errado,Tecnologia,baixa,alta,2025-08-09 02:02:50.702348,2025-08-09 11:02:50.702348,,0,-10,80.14,-13.36,0,0,0,neutro,Sim,Sim,Sim
1749,ped-21509,1260.0,37,telefone,Troca,Estorno,logistica,critica,baixa,2025-11-25 17:55:35.110364,2025-11-26 05:55:35.110364,2025-11-28 11:55:35.110364,0,-10,68.55,-11.42,-20,200,1,Detrator,sim,Não,Sim
5824,ped-52643,900.0,35,Chat Online,Pagamento,Atraso,logistica,baixa,Alta,2024-12-14 21:18:16.960703,2024-12-15 03:18:16.960703,2024-12-15 01:18:16.960703,0,-10,31.17,-5.2,100,0,1,detrator,SIM,sim,sim
3348,PED-74556,,37,WhatsApp,Troca,estorno,Comercial,Baixa,alta,2025-04-28 14:58:15.028125,2025-04-28 18:58:15.028125,2025-04-30 08:58:15.028125,-1,27,33.53,15.09,0,200,6,neutro,sim,sim,sim
5826,ped-87292,74.0,27,WhatsApp,pagamento,estorno,Tecnologia,Crítica,Média,2025-03-18 01:16:12.571133,2025-03-18 09:16:12.571133,2025-03-21 19:16:12.571133,2,-10,98.42,367.07,0,500,4,Neutro,sim,nao,Não
327,PED-10414,,29,App,troca,Arrependimento,Financeiro,critica,alta,2025-08-28 01:10:45.234653,2025-08-28 05:10:45.234653,2025-08-28 16:10:45.234653,1,78,68.24,88.71,0,500,6,Neutro,Sim,Sim,Não
114,PED-54329,40.0,32,whatsapp,produto com defeito,Estorno,logistica,baixa,Baixa,2024-07-06 22:48:41.778085,2024-07-07 07:48:41.778085,2024-07-11 00:48:41.778085,3,-10,50.18,-8.36,-20,-100,6,Detrator,SIM,nao,Sim
