id_lancamento,data,tipo,categoria,descricao,valor,id_pedido
3667,2025-02-06,Receita,Marketing,Dolore magni voluptatibus doloribus.,2405.13,PED-36631
3668,2024-07-25,receita,RH,Quo architecto corporis quis corrupti.,9690.79,
3669,2024-04-03,receita,marketing,Corrupti deleniti reprehenderit porro.,5698.16,PED-19526
3670,2024-06-26,Despesa,marketing,Praesentium repellat.,-6001.09,
3671,2024-05-09,receita,Logística,Illum cum.,-884.09,
3672,2024-11-19,receita,Tecnologia,Quibusdam consectetur est.,-5824.53,PED-92100
3673,2024-02-17,receita,Tecnologia,Architecto voluptatum quibusdam.,4883.02,
3674,2024-05-25,Despesa,Logística,Doloremque temporibus doloremque quae.,-2191.98,
3675,2024-03-25,Receita,Logística,Officia sint velit odio.,9927.21,PED-10649
3676,2026-02-01,Receita,Logística,Vel perferendis.,-2031.19,
3677,2025-01-13,receita,Marketing,Deleniti doloremque totam corrupti.,-3760.79,PED-94559
3678,2024-04-01,Despesa,Receita,Aspernatur occaecati fugiat recusandae id.,-5517.26,PED-23431
3679,2025-02-25,receita,Receita,Corrupti autem consequuntur veritatis dicta.,5879.34,
3680,2025-12-01,Despesa,Logística,Amet suscipit praesentium.,11863.81,
3681,2024-05-05,receita,Logística,Eligendi maxime eos.,3481.75,PED-12067
3682,2025-08-15,receita,Tecnologia,Optio at sapiente reiciendis ullam.,8146.5,PED-62803
3683,2024-07-18,Despesa,Tecnologia,Optio harum non.,8161.4,PED-96084
3684,2025-04-12,Despesa,Receita,Quasi expedita velit.,4093.2,PED-88683
3685,2025-01-20,Receita,Tecnologia,Sed voluptatum cum.,-2089.05,PED-80158
3686,2025-01-12,Despesa,RH,Dolores libero dolor.,4735.54,
3687,2025-08-08,Receita,Logística,Omnis deleniti.,3306.8,
3688,2025-02-26,Despesa,Logística,Deleniti fugiat.,3389.63,
3689,2025-01-11,Receita,Marketing,Aut expedita possimus blanditiis.,-4300.91,PED-39232
3690,2024-02-17,Receita,RH,Autem blanditiis.,84.24,
3691,2024-11-15,receita,Tecnologia,Suscipit porro deleniti occaecati iusto.,5993.55,PED-83126
3692,2024-07-31,Receita,RH,Odit nemo sit reiciendis.,4804.79,PED-69923
3693,2025-01-18,Receita,Receita,Neque nesciunt sunt ea dolorum.,839.79,PED-38299
3694,2025-06-27,Despesa,Receita,Enim iste illum.,-3437.79,
3695,2024-08-22,receita,Receita,Corporis ea dicta molestias.,5250.87,
3696,2025-02-06,Despesa,marketing,Et in nihil.,5145.18,
3697,2024-11-27,receita,Marketing,Iste quam sint.,9945.02,
3698,2025-12-03,Receita,Receita,Libero similique animi.,3325.36,PED-66904
3699,2024-07-24,Receita,Tecnologia,Eos delectus quidem laboriosam.,8091.71,PED-29299
3700,2024-04-24,Despesa,Logística,Ut eveniet.,2890.01,PED-29216
3701,2025-05-10,Despesa,Logística,Doloribus animi laborum velit.,-6130.05,PED-82170
3702,2025-11-15,Despesa,RH,Quibusdam consequuntur nihil.,-1105.65,
3703,2024-09-19,Receita,Marketing,Pariatur dolorum repellat ad.,3235.88,
3704,2024-12-06,Despesa,Receita,Consequatur tempore ipsam.,9645.74,PED-34941
3705,2025-02-03,Despesa,Logística,Cum animi fugit delectus.,11609.48,PED-25753
3706,2024-05-02,Receita,Logística,Quidem pariatur ex ea ex.,-26.59,
3707,2025-07-31,Despesa,Logística,Maiores fugiat quo debitis eum.,8995.27,
3708,2025-07-10,Receita,marketing,Corporis consequuntur temporibus vel adipisci.,1568.35,
3709,2025-07-17,Receita,Receita,Veritatis dolorem omnis.,9044.16,PED-66917
3710,2024-03-28,receita,Marketing,Veritatis eligendi magnam accusamus.,11968.87,PED-25307
3711,2024-08-01,Despesa,marketing,Totam adipisci vel.,-6498.87,
3712,2025-04-20,Despesa,Logística,Amet ratione nobis enim rerum.,8471.21,
3713,2025-09-13,Receita,RH,Iste reprehenderit.,2556.25,PED-90224
3714,2024-02-18,Receita,Logística,Neque rem tempore.,4597.24,PED-19589
3715,2024-06-01,Receita,RH,Dolorum qui eligendi atque possimus.,155.82,
3716,2025-05-10,Despesa,RH,Voluptate repellat quo perferendis.,4841.46,
3717,2025-10-28,Receita,Receita,Laborum sit fugit distinctio.,-632.78,PED-93558
3718,2025-12-11,receita,Marketing,Quaerat totam.,9914.37,PED-67756
3719,2024-09-04,Despesa,Logística,Nisi enim rem facilis error.,-185.24,PED-17626
3720,2024-02-28,Receita,Receita,Consequatur magnam debitis tenetur dolore.,64.38,
3721,2025-03-31,Despesa,marketing,Mollitia aliquam accusamus libero.,-1108.99,
3722,2024-08-20,Despesa,RH,Eveniet possimus eius cupiditate.,6499.76,PED-72146
3723,2024-11-21,Receita,marketing,Iste aspernatur dicta eius necessitatibus.,3308.43,
3724,2024-11-16,receita,Marketing,Occaecati ut eius earum suscipit.,-54.42,PED-78679
3725,2024-08-18,Receita,marketing,Corporis necessitatibus excepturi laboriosam nam.,-4031.22,
3726,2025-05-21,Receita,marketing,Ipsum ut saepe.,11083.86,PED-51182
3727,2025-03-06,Despesa,marketing,Impedit beatae officia.,-3947.63,
3728,2025-01-10,receita,Tecnologia,Cupiditate vel atque.,10543.34,
3729,2025-01-29,Receita,marketing,Accusantium laboriosam vel.,5560.65,
3730,2025-02-23,Receita,RH,Optio dicta pariatur natus quibusdam.,-5747.6,
3731,2025-06-09,Despesa,Receita,Facilis nulla necessitatibus non.,-1644.88,PED-71306
3732,2025-10-14,Despesa,Tecnologia,Consequuntur itaque repellendus eligendi dolorum.,11528.66,
3733,2025-12-10,Receita,marketing,Officia numquam fugit.,949.79,PED-97539
3734,2025-03-13,receita,Logística,Accusantium similique.,3851.1,PED-32111
3735,2025-08-19,Receita,marketing,Repellat ratione voluptas sequi beatae.,9282.46,
3736,2025-09-22,Receita,RH,Non occaecati quibusdam officiis est.,-2492.16,
3737,2024-07-11,receita,marketing,Ad inventore optio vero.,5640.97,PED-23318
3738,2024-06-25,receita,Tecnologia,Quae velit ipsum amet.,-5834.35,PED-28582
3739,2024-05-16,Despesa,RH,Doloribus ad perspiciatis perspiciatis.,5345.53,
3740,2025-02-26,Receita,Marketing,Assumenda excepturi corporis.,8679.16,
3741,2025-01-16,receita,Tecnologia,Saepe provident.,2724.88,
3742,2024-02-06,Despesa,marketing,Neque fuga quasi.,-2778.03,
3743,2024-12-24,Despesa,Tecnologia,Debitis voluptatem itaque omnis.,-1197.25,PED-74396
3744,2025-05-10,Receita,RH,Nihil debitis maiores eaque.,9331.67,
3745,2025-12-04,Receita,Tecnologia,Quae maxime placeat consequuntur.,-4455.67,PED-99329
3746,2025-03-13,receita,Marketing,Quas ea sequi rerum excepturi.,-1230.57,PED-85028
3747,2025-01-31,Despesa,Marketing,Explicabo aut asperiores molestias.,1856.52,PED-87150
3748,2025-10-03,receita,Receita,Libero temporibus autem aut rem.,10542.11,PED-25596
3749,2024-02-06,receita,Receita,Possimus ex accusamus molestiae ad.,-6778.22,
3750,2024-12-19,receita,Tecnologia,Autem voluptas.,7597.72,
3751,2025-12-17,receita,Marketing,Cumque eveniet.,-477.66,
3752,2025-08-11,Despesa,marketing,Provident cupiditate asperiores.,-4391.02,PED-92467
3753,2024-03-24,receita,Receita,Dicta ratione alias vero rerum.,-4815.66,PED-61558
3754,2025-09-17,Receita,Logística,Nihil tempora cum culpa facilis.,2781.49,
3755,2025-11-25,Despesa,Logística,Ut possimus commodi impedit neque.,98.69,
3756,2025-04-30,Despesa,Receita,Maxime tempore.,7401.8,
3757,2024-05-04,Despesa,marketing,Eius laudantium nemo nihil.,-1452.15,PED-62157
3758,2024-03-21,Despesa,Marketing,Alias modi.,3150.53,PED-80026
3759,2024-11-28,Receita,RH,Occaecati ullam dolor reprehenderit.,4468.74,PED-81022
3760,2024-02-17,Despesa,Marketing,Accusantium provident molestiae enim.,11061.74,
3761,2026-01-12,receita,Marketing,Blanditiis fuga quidem.,11028.0,PED-40120
3762,2025-03-01,Despesa,Tecnologia,Autem itaque dicta autem impedit.,6335.02,PED-42869
3763,2025-10-31,Despesa,marketing,Delectus labore.,-2037.25,PED-89376
3764,2024-10-25,Despesa,Tecnologia,Eligendi voluptates eius quasi.,2244.11,
3765,2024-08-23,Despesa,Marketing,Porro at placeat alias.,-2328.68,PED-69226
3766,2024-02-21,Receita,Receita,Natus consequatur facilis deleniti.,5096.66,PED-22014
3767,2025-03-16,Receita,marketing,Sit ex accusantium.,9903.92,PED-62645
3768,2025-10-24,receita,RH,Culpa molestiae.,-4080.23,
3769,2024-07-18,Receita,Tecnologia,Consectetur quos sint quos.,1040.13,
3770,2025-03-25,Despesa,Marketing,Animi dolor.,6388.17,PED-96991
3771,2024-03-10,receita,Tecnologia,Natus incidunt non eveniet nobis.,2643.95,
3772,2025-10-15,Despesa,Tecnologia,Animi praesentium.,10306.37,PED-76296
3773,2024-06-27,Despesa,marketing,Veniam illo tempora qui.,8740.9,PED-26972
3774,2025-04-25,Despesa,Tecnologia,Natus velit.,-4076.93,PED-15004
3775,2024-11-06,Despesa,Tecnologia,Voluptatum sapiente.,-7986.91,
3776,2025-09-07,Despesa,Receita,Hic voluptatibus consectetur ducimus.,7848.1,
3777,2024-08-17,Despesa,Logística,Consequatur suscipit quis.,9660.41,PED-96975
3778,2024-06-26,receita,RH,Facere nisi cupiditate voluptatibus.,6553.77,PED-53499
3779,2026-01-06,Despesa,Marketing,Quos cupiditate rerum quia.,-7387.32,
3780,2024-08-25,receita,Tecnologia,Officiis corrupti.,-4481.86,PED-54909
3781,2025-11-04,receita,Logística,Praesentium cum esse earum corporis.,-4348.88,PED-78627
3782,2024-04-17,receita,Tecnologia,Corrupti vel qui.,-118.66,PED-28396
3783,2025-03-07,Despesa,Logística,Ex quibusdam ea.,-4286.22,
3784,2025-08-02,Despesa,Tecnologia,Asperiores nulla minus earum praesentium.,6787.21,PED-45291
3785,2024-07-10,Receita,marketing,Accusantium eligendi soluta praesentium iure.,2923.64,
3786,2024-12-15,receita,RH,Corrupti nam voluptate laboriosam.,-4711.57,PED-20434
3787,2024-05-26,Receita,Tecnologia,Minus nostrum magnam.,7229.96,
3788,2024-04-20,receita,RH,Doloremque natus ipsam a dicta.,-4646.41,
3789,2025-06-17,receita,Tecnologia,Ullam neque earum perferendis suscipit.,-3566.96,PED-39133
3790,2025-05-28,Despesa,Tecnologia,Corporis quis repellat ullam.,7633.65,
3791,2026-01-01,Receita,Tecnologia,Optio sunt iure veniam.,-5875.79,PED-61277
3792,2024-07-10,receita,Marketing,Nobis velit sapiente.,11032.57,PED-74177
3793,2024-06-19,receita,Tecnologia,Non quod.,-1512.47,PED-89938
3794,2024-12-11,receita,Receita,Omnis neque unde doloribus ex.,-2253.9,
3795,2024-12-08,Receita,marketing,Sequi totam tempore doloribus.,-1867.61,
3796,2025-03-21,Despesa,Tecnologia,Delectus repellat ab maiores.,8486.57,
3797,2025-03-01,receita,Tecnologia,Facilis est.,1684.98,
3798,2024-12-15,Despesa,Receita,Quos dolorum nostrum quia.,-1327.7,PED-40935
3799,2024-04-17,Receita,Marketing,Molestias impedit.,8771.26,PED-37549
3800,2024-08-01,receita,Marketing,Occaecati nostrum ad.,-1495.08,
3801,2024-09-23,receita,Logística,Quod voluptatum nesciunt doloribus.,-3954.06,
3802,2024-09-18,receita,Tecnologia,Maxime sapiente error necessitatibus consequuntur.,9721.98,PED-64982
3803,2025-02-19,Despesa,Tecnologia,Facere ut soluta.,-6052.44,PED-65869
3804,2025-11-04,receita,Marketing,Autem eum tempora libero laborum.,-7678.86,PED-91365
3805,2024-07-21,Receita,Receita,Natus quos officiis quisquam.,9285.18,PED-24300
3806,2025-02-15,Receita,Marketing,Eos quas similique.,7526.67,PED-33242
3807,2024-12-25,receita,Tecnologia,Molestias sequi magni voluptatem amet.,2584.24,PED-25992
3808,2024-07-25,Despesa,Marketing,At fuga.,4101.44,PED-27253
3809,2025-05-23,Receita,Logística,Qui iure quam sequi fuga.,-780.27,PED-40803
3810,2025-05-28,receita,marketing,Minus fugit quasi.,9803.71,PED-53370
3811,2025-04-24,receita,Marketing,Similique deleniti recusandae sequi.,11110.92,PED-86489
3812,2024-10-14,receita,Tecnologia,Voluptate itaque blanditiis commodi.,844.03,
3813,2024-08-03,Receita,RH,Animi eveniet hic.,6122.03,PED-76874
3814,2024-09-09,Despesa,Receita,Cum et nulla neque corporis.,-2407.72,PED-92860
3815,2024-12-31,Despesa,Tecnologia,Tempore facere necessitatibus ex.,439.29,PED-57672
3816,2025-05-09,Despesa,Tecnologia,Nostrum voluptate.,-2239.35,
3817,2024-09-24,receita,Tecnologia,Ratione itaque assumenda dolor sequi.,10209.74,PED-20876
3818,2024-06-12,receita,Marketing,Nihil eveniet voluptas.,-5277.49,
3819,2025-05-21,Receita,marketing,Provident culpa molestias iure.,8032.43,
3820,2024-04-28,Despesa,Receita,Omnis animi necessitatibus.,9568.15,
3821,2025-04-14,Receita,Receita,Quidem consequatur culpa veniam.,9547.43,PED-25169
3822,2025-08-23,receita,Marketing,Placeat doloribus.,-3833.12,PED-52464
3823,2024-12-04,receita,Marketing,Occaecati deleniti neque.,2435.74,PED-93023
3824,2024-10-18,Despesa,Receita,Quisquam pariatur dignissimos numquam.,-4357.02,PED-23155
3825,2024-07-20,receita,Logística,Cumque earum occaecati error.,9022.44,PED-78785
3826,2024-06-03,receita,Tecnologia,Necessitatibus molestiae ipsum ea nisi.,4399.25,
3827,2025-11-11,receita,Receita,Similique ex repudiandae aperiam.,11809.26,PED-39109
3828,2025-10-15,receita,Receita,Recusandae at assumenda fugiat tempore.,7776.55,PED-48360
3829,2025-08-16,Receita,Receita,Delectus eveniet et.,-7872.69,
3830,2025-11-30,receita,Logística,Quas dolores atque.,-3816.98,
3831,2026-01-16,Receita,Receita,Perferendis dolorem voluptatum exercitationem itaque.,2867.29,
3832,2024-04-20,Receita,Marketing,Error nobis qui quo.,-5474.09,
3833,2025-09-05,Despesa,Marketing,Magnam numquam vitae blanditiis delectus.,4538.24,
3834,2025-11-02,Receita,RH,Aperiam illo voluptatum voluptatem.,6765.93,
3835,2026-01-05,receita,Logística,Ad architecto voluptates.,1790.76,PED-36733
3836,2024-12-13,receita,Marketing,Sunt suscipit quibusdam provident odit.,2650.26,PED-71821
3837,2024-09-24,Despesa,Receita,Possimus veniam iste.,-6258.16,
3838,2025-08-08,Receita,Logística,Assumenda nisi pariatur minima.,1601.59,PED-52054
3839,2025-09-26,Despesa,Logística,Exercitationem voluptatum ipsam aut veritatis.,3240.83,PED-44816
3840,2024-02-29,Receita,RH,Debitis eligendi possimus molestias earum.,-4904.9,
3841,2025-11-15,receita,marketing,Architecto eligendi perspiciatis consequatur.,4372.23,PED-76968
3842,2025-02-19,receita,Receita,Accusantium in corporis.,3076.0,PED-23402
3843,2024-03-23,Receita,Tecnologia,Excepturi quibusdam eveniet.,9380.61,
3844,2024-03-24,Despesa,RH,Necessitatibus consequatur excepturi voluptas.,-4489.02,
3845,2024-11-23,Receita,RH,Sit enim dolorum.,7744.23,
3846,2026-01-09,Receita,Logística,Debitis repellendus neque.,-4364.21,
3847,2024-09-30,Despesa,RH,Perspiciatis temporibus officia.,9631.17,PED-23213
3848,2024-07-10,receita,Receita,Unde officia corrupti fugit a.,9077.35,PED-19877
3849,2025-10-19,Receita,Tecnologia,Similique unde necessitatibus velit.,3013.18,
3850,2025-06-03,receita,Receita,Aut expedita tempore ea fuga.,-726.15,
3851,2025-05-11,receita,Tecnologia,Sequi error ad eos tenetur.,10793.92,PED-44967
3852,2024-11-07,Receita,RH,Sed debitis odio officia.,6495.72,PED-70689
3853,2024-04-16,Receita,marketing,Quidem fugit fugit nulla culpa.,8164.84,
3854,2024-06-19,Receita,Tecnologia,Officiis fugiat magni reprehenderit.,-1347.52,PED-43278
3855,2025-10-06,Despesa,Receita,In quae suscipit fuga magni.,6500.6,PED-33653
3856,2025-12-17,Despesa,Tecnologia,Atque architecto.,775.92,
3857,2026-01-18,receita,Marketing,Sequi ipsum quis.,-4758.21,
3858,2025-04-02,Despesa,Tecnologia,Tempore ut assumenda consequatur tenetur.,1370.22,PED-79074
3859,2025-01-08,Despesa,Marketing,Accusantium sapiente ducimus voluptatum.,-3715.26,
3860,2025-01-17,Despesa,Tecnologia,Sequi distinctio ab.,10916.09,
3861,2024-03-19,Receita,marketing,Nostrum quam assumenda magni.,-7438.43,
3862,2024-03-16,Receita,Logística,Necessitatibus consequuntur nesciunt at.,-57.37,
3863,2025-08-20,Receita,Marketing,Facilis reiciendis similique adipisci animi.,9667.43,PED-44774
3864,2025-06-04,Despesa,Receita,Amet accusamus eligendi.,9696.51,PED-77977
3865,2025-09-25,receita,Receita,Laborum rerum nostrum.,-3788.29,PED-58784
3866,2025-06-06,Receita,marketing,Alias sint officiis delectus assumenda.,4748.54,
3867,2024-06-26,Receita,marketing,Voluptates quaerat minima molestias iste.,-7653.26,
3868,2024-05-15,receita,Receita,A nam commodi deleniti.,-6359.8,PED-85060
3869,2024-11-01,Receita,RH,Neque voluptatibus praesentium voluptatibus.,-6671.83,
3870,2025-11-07,Despesa,Tecnologia,Laborum quia aliquam.,9970.79,
3871,2025-12-08,Receita,Receita,Officia libero labore saepe harum.,3543.77,PED-86923
3872,2024-04-06,Despesa,Marketing,Sapiente aperiam officiis nostrum illum.,-6150.5,PED-36062
3873,2025-07-21,receita,Receita,Cupiditate perferendis veniam corporis dolores.,9357.14,
3874,2025-09-01,Receita,Tecnologia,Neque minus.,8464.98,PED-10643
3875,2025-04-12,receita,Marketing,Quam ipsam voluptate.,-3791.66,PED-87789
3876,2025-07-24,Receita,Tecnologia,Blanditiis fugit veritatis cum.,11348.29,PED-29029
3877,2024-08-04,Receita,Receita,Ad fugit sed.,-4981.37,
3878,2024-07-25,Receita,marketing,Voluptate perspiciatis odit pariatur.,-5638.42,PED-70338
3879,2024-02-20,receita,Receita,Cupiditate dolor beatae consectetur.,-5207.3,
3880,2025-03-10,Receita,Marketing,Corrupti enim minus.,-348.36,
3881,2024-10-19,Receita,Marketing,Eligendi libero non excepturi.,-5580.86,PED-14183
3882,2025-01-26,Receita,Receita,Ad alias asperiores.,-1141.22,PED-79357
3883,2025-06-12,Receita,marketing,Vero quisquam facilis quod distinctio.,10509.66,
3884,2024-11-22,receita,Tecnologia,Eligendi porro rem.,-4151.11,PED-59844
3885,2025-05-07,Receita,Tecnologia,Sit tempore pariatur rerum iste.,-7731.82,PED-33440
3886,2025-10-10,Despesa,Receita,Provident qui occaecati.,8225.18,
3887,2025-12-07,Receita,Logística,Incidunt molestias dicta.,-4477.26,PED-21809
3888,2024-12-22,Receita,Tecnologia,Consequatur fugiat vero.,5660.83,
3889,2026-01-02,receita,Marketing,Animi facere maiores.,3528.59,
3890,2025-07-31,Receita,Tecnologia,Perferendis velit numquam ullam voluptates.,-2265.74,
3891,2025-09-27,Despesa,marketing,Necessitatibus veniam eius.,6012.51,PED-58067
3892,2024-09-19,Despesa,RH,Cumque officia vitae aliquam.,8792.92,
3893,2024-02-19,Receita,Receita,Soluta non unde sequi.,5339.01,PED-88145
3894,2025-12-22,Receita,Receita,Omnis quod consectetur a.,3669.18,
3895,2025-04-02,Receita,RH,Iste eum assumenda.,-5626.99,
3896,2024-06-19,receita,Logística,Ullam amet laudantium quia quidem.,2993.9,PED-80731
3897,2024-05-29,receita,Logística,Optio voluptatem ipsum.,7251.44,
3898,2024-12-07,Receita,Logística,Beatae doloribus quas atque.,10830.25,
3899,2025-05-13,Receita,RH,Magnam eos velit ut.,10603.7,
3900,2025-11-02,receita,Tecnologia,Amet labore.,-4760.92,PED-40252
3901,2025-03-19,receita,Marketing,Ducimus ratione magni eius nostrum.,-4672.96,
3902,2024-05-18,receita,Receita,Saepe odio est.,6430.95,PED-21190
3903,2024-05-26,receita,Tecnologia,Aliquam nihil.,-7552.39,
3904,2025-05-24,Receita,Logística,Eos quas a possimus.,2620.94,PED-24029
3905,2024-10-31,receita,Logística,Culpa labore eos velit.,11058.29,
3906,2024-04-20,Receita,Receita,Exercitationem officiis debitis.,6206.63,
3907,2025-07-07,Receita,Marketing,Minus natus tenetur itaque architecto.,-5506.11,PED-90758
3908,2025-03-06,receita,RH,Eos officia eos modi.,3288.57,PED-93864
3909,2024-07-01,receita,RH,Nam tenetur vero repudiandae.,9860.85,
3910,2024-07-07,receita,RH,Maiores aliquid.,3802.46,PED-55617
3911,2025-07-24,receita,RH,Qui suscipit veniam non.,8870.11,PED-42256
3912,2024-10-07,receita,Marketing,Inventore aperiam ipsum iusto.,-5262.82,PED-42912
3913,2024-10-06,receita,Marketing,Reiciendis dolore unde.,-5788.8,
3914,2025-09-08,Receita,Tecnologia,Delectus commodi repellat velit veniam.,-5547.26,
3915,2024-12-26,Despesa,RH,Adipisci laboriosam.,3076.87,PED-23156
3916,2024-12-10,receita,Logística,Eum adipisci nisi cum eos.,7268.88,PED-21793
3917,2024-07-12,Receita,RH,Minus fuga fugit dicta fugiat.,2325.6,
3918,2025-04-17,Despesa,Marketing,Ipsam debitis doloribus ad architecto.,8246.72,PED-97843
3919,2025-03-01,receita,Marketing,Ducimus dolore.,-5037.36,
3920,2024-02-12,receita,Receita,Quam itaque minima quia.,-6783.95,
3921,2025-02-23,Despesa,Marketing,Facere natus recusandae facere.,171.74,
3922,2025-08-09,Receita,RH,Accusamus delectus nihil reprehenderit.,6252.43,
3923,2024-10-23,Receita,Logística,Voluptas velit.,-777.58,PED-79559
3924,2025-01-05,receita,Logística,Ab animi.,-4010.11,
3925,2025-03-28,Receita,Receita,Ratione aliquid sunt quisquam hic.,-4068.93,PED-12284
3926,2025-02-14,Receita,Logística,Laboriosam error.,2633.83,PED-79222
3927,2025-12-30,receita,RH,Minus doloribus.,6068.16,PED-88139
